className,totalAuthoredCommits,normalizedCommitExp,gold
nu,7,0.01965739960685201,1.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,1.0
nu,1712,4.8076383038472335,1.0
nu,189,0.5307497893850042,1.0
nu,189,0.5307497893850042,0.0
nu,140,0.39314799213704016,1.0
nu,1712,4.8076383038472335,0.0
nu,0,0.0,1.0
nu,7,0.01965739960685201,0.0
nu,1712,4.8076383038472335,1.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,1712,4.8076383038472335,-1.0
nu,1288,3.6169615276607696,0.0
nu,7,0.01965739960685201,0.0
nu,1712,4.8076383038472335,1.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,-1.0
nu,1712,4.8076383038472335,1.0
nu,7,0.01965739960685201,1.0
nu,7,0.01965739960685201,1.0
nu,0,0.0,1.0
nu,1212,3.403538331929233,0.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,0.0
nu,140,0.39314799213704016,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,0.0
nu,7,0.01965739960685201,1.0
nu,1712,4.8076383038472335,-1.0
nu,7,0.01965739960685201,0.0
nu,1288,3.6169615276607696,-1.0
nu,1288,3.6169615276607696,-1.0
nu,1712,4.8076383038472335,0.0
nu,1712,4.8076383038472335,0.0
nu,10,0.02808199943836001,0.0
nu,10,0.02808199943836001,0.0
nu,0,0.0,1.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,1.0
nu,2103,5.90564448188711,1.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,1.0
nu,140,0.39314799213704016,-1.0
nu,0,0.0,0.0
nu,1712,4.8076383038472335,1.0
nu,1712,4.8076383038472335,-1.0
nu,2103,5.90564448188711,0.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,1288,3.6169615276607696,1.0
nu,1288,3.6169615276607696,0.0
nu,1212,3.403538331929233,1.0
nu,3,0.008424599831508003,0.0
nu,7,0.01965739960685201,0.0
nu,2103,5.90564448188711,0.0
nu,1288,3.6169615276607696,0.0
nu,1712,4.8076383038472335,0.0
nu,1712,4.8076383038472335,1.0
nu,2103,5.90564448188711,0.0
nu,0,0.0,1.0
nu,1712,4.8076383038472335,1.0
nu,789,2.215669755686605,0.0
nu,1288,3.6169615276607696,0.0
nu,1288,3.6169615276607696,0.0
nu,1712,4.8076383038472335,1.0
nu,1712,4.8076383038472335,0.0
nu,2103,5.90564448188711,0.0
nu,1288,3.6169615276607696,0.0
nu,2103,5.90564448188711,0.0
nu,0,0.0,1.0
nu,2103,5.90564448188711,0.0
nu,1288,3.6169615276607696,0.0
nu,7,0.01965739960685201,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,276,0.7750631844987363,0.0
nu,276,0.7750631844987363,1.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,0.0
nu,2103,5.90564448188711,1.0
nu,2103,5.90564448188711,1.0
nu,789,2.215669755686605,1.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,-1.0
nu,1668,22.266720064076893,0.0
nu,799,10.66613269256441,0.0
nu,1668,22.266720064076893,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,0,0.0,0.0
nu,799,10.66613269256441,0.0
nu,124,1.6553197169937257,0.0
nu,124,1.6553197169937257,0.0
nu,0,0.0,1.0
nu,1668,22.266720064076893,-1.0
nu,1668,22.266720064076893,0.0
nu,1668,22.266720064076893,0.0
nu,70,0.934454678948071,0.0
nu,70,0.934454678948071,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,124,1.6553197169937257,1.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,799,10.66613269256441,0.0
nu,0,0.0,1.0
nu,799,10.66613269256441,0.0
nu,85,1.1346949672940863,0.0
nu,4,0.053397410225604056,0.0
nu,4,0.053397410225604056,0.0
nu,1668,22.266720064076893,0.0
nu,85,1.1346949672940863,1.0
nu,28,0.3737818715792284,0.0
nu,85,1.1346949672940863,0.0
nu,1668,22.266720064076893,0.0
nu,1668,22.266720064076893,1.0
nu,2,0.026698705112802028,0.0
nu,0,0.0,1.0
nu,0,0.0,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,85,1.1346949672940863,0.0
nu,799,10.66613269256441,0.0
nu,85,1.1346949672940863,0.0
nu,85,1.1346949672940863,0.0
nu,85,1.1346949672940863,0.0
nu,0,0.0,0.0
nu,1668,22.266720064076893,0.0
nu,85,1.1346949672940863,1.0
nu,0,0.0,1.0
nu,124,1.6553197169937257,0.0
nu,124,1.6553197169937257,0.0
nu,8,0.10679482045120811,0.0
nu,124,1.6553197169937257,0.0
nu,8,0.10679482045120811,0.0
nu,0,0.0,1.0
nu,85,1.1346949672940863,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,1,0.04604051565377532,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,0,0.0,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,-1.0
nu,124,5.70902394106814,1.0
nu,76,3.4990791896869244,1.0
nu,76,3.4990791896869244,-1.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,0,0.0,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,76,3.4990791896869244,0.0
nu,76,3.4990791896869244,1.0
nu,124,5.70902394106814,0.0
nu,0,0.0,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,0.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,76,3.4990791896869244,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,0,0.0,0.0
nu,6,0.2762430939226519,0.0
nu,6,0.2762430939226519,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,-1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,1.0
nu,0,0.0,0.0
nu,124,5.70902394106814,-1.0
nu,76,3.4990791896869244,0.0
nu,0,0.0,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,0,0.0,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,0.0
nu,124,5.70902394106814,1.0
nu,124,5.70902394106814,-1.0
