className,reviewedCommitsFile,normalizedFileExp,gold
nu,5,0.1649076517150395,-1.0
nu,5,0.1649076517150395,1.0
nu,0,0.0,1.0
nu,2,0.0659630606860158,-1.0
nu,6,0.1978891820580475,-1.0
nu,3,0.0989445910290237,-1.0
nu,0,0.0,1.0
nu,32,1.0554089709762533,1.0
nu,0,0.0,-1.0
nu,2,0.0659630606860158,-1.0
nu,1,0.0329815303430079,-1.0
nu,2,0.0659630606860158,1.0
nu,0,0.0,1.0
nu,0,0.0,1.0
nu,16,0.4770423375074538,1.0
nu,0,0.0,-1.0
nu,13,0.3875968992248062,1.0
nu,0,0.0,-1.0
nu,7,0.208706022659511,-1.0
nu,200,5.963029218843173,-1.0
