c_id,className,ReadingEase,ReadingEase(NL),CodeElementRatio,QuestionRatio,StopwordRatio,StopKeyRatio,ConceptualSimilarity,AuthorCommitsFile,CommittedTwice,TotalAuthoredCommits,ReviewingTwice,ReviewedCommitsFile,TotalReviewedCommits,ReviewedPRs,ExtLibSimilarity,sentimoji,gold
505602514-1973-nu,nu,71.78157895,71.78157895,0.047619048,1.0,0.428571429,0.476190476,0.0,0,0,76,0,0,667,528,0.577146603,0.0,0.0
505597067-1973-nu,nu,61.665,75.12117647,0.095238095,0.0,0.523809524,0.523809524,0.0,0,0,76,0,0,667,528,0.577146603,0.0,0.0
499727718-1958-nu,nu,100.0,100.0,0.04,0.0,0.32,0.32,0.0,22,1,124,1,7,984,664,1.0,-1.0,-1.0
490723094-1931-nu,nu,100.0,100.0,0.166666667,0.0,0.166666667,0.166666667,0.0,15,1,124,1,1,957,646,0.576401377,1.0,1.0
456920262-1893-nu,nu,78.33,78.33,0.038461538,0.5,0.384615385,0.423076923,0.080289654,0,0,76,1,1,643,506,0.320256308,1.0,1.0
446706329-1878-nu,nu,39.33,81.855,0.235294118,1.0,0.470588235,0.470588235,0.0,0,0,76,0,0,643,506,0.241472644,-1.0,-1.0
484081647-1878-nu,nu,28.40571429,62.87631579,0.178571429,0.0,0.428571429,0.428571429,0.347811518,0,0,76,0,0,643,506,0.847019804,0.0,0.0
484081922-1878-nu,nu,68.9395,95.84945652,0.15625,0.5,0.46875,0.46875,0.271559354,0,0,76,0,0,643,506,0.847019804,0.0,0.0
479964733-1877-nu,nu,63.23464286,63.23464286,0.04,0.0,0.4,0.4,0.136321285,13,1,124,1,7,907,630,0.732934817,1.0,1.0
443830304-1875-nu,nu,82.66254386,82.66254386,0.024390244,0.0,0.56097561,0.585365854,0.0,1,1,124,0,0,894,629,0.758098044,0.0,0.0
478407222-1875-nu,nu,100.0,100.0,0.1,0.0,0.5,0.5,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0
488947317-1875-nu,nu,78.245,84.9,0.166666667,1.0,0.416666667,0.416666667,0.036128731,0,0,124,1,1,894,629,0.612173193,0.0,0.0
488950242-1875-nu,nu,71.76785714,71.76785714,0.071428571,1.0,0.571428571,0.642857143,0.309806365,0,0,124,1,1,894,629,0.612173193,0.0,0.0
488952950-1875-nu,nu,87.18537634,87.18537634,0.025641026,1.0,0.358974359,0.358974359,0.07479358,0,0,124,1,1,894,629,0.612173193,0.0,0.0
441829822-1865-nu,nu,93.57977273,93.57977273,0.083333333,0.5,0.416666667,0.5,0.10071122,0,0,76,0,0,639,502,0.299320714,0.0,0.0
429587235-1842-nu,nu,92.5125,92.5125,0.333333333,1.0,0.333333333,0.333333333,0.0,0,0,76,0,0,626,491,0.0,1.0,1.0
428078938-1838-nu,nu,100.0,100.0,0.1,1.0,0.7,0.7,0.124458615,1,1,124,1,3,854,607,0.60732999,0.0,0.0
415431095-1838-nu,nu,75.98359649,75.98359649,0.023809524,0.0,0.476190476,0.476190476,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0
685933890-1818-nu,nu,90.1325,90.1325,0.058823529,0.0,0.470588235,0.470588235,0.0,0,0,124,0,0,830,593,0.0,1.0,1.0
685933890-1818-nu,nu,90.1325,90.1325,0.058823529,0.0,0.470588235,0.470588235,0.0,0,0,124,0,0,830,593,0.0,1.0,1.0
426945588-1818-nu,nu,76.59134615,73.845,0.125,0.0,0.3125,0.375,0.0,0,0,124,0,0,830,593,0.0,0.0,0.0
636190692-1818-nu,nu,100.0,100.0,0.090909091,0.0,0.909090909,0.909090909,0.0,0,0,124,0,0,830,593,0.0,1.0,1.0
416233877-1808-nu,nu,84.80571429,100.0,0.173913043,1.0,0.565217391,0.565217391,0.214422507,0,0,124,1,1,823,586,0.471068198,0.0,0.0
416233304-1808-nu,nu,66.78714286,66.78714286,0.142857143,0.0,0.285714286,0.285714286,0.002043016,0,0,76,0,0,600,476,0.203447115,0.0,0.0
416239579-1808-nu,nu,100.0,100.0,0.058823529,0.0,0.705882353,0.705882353,0.000304,0,0,124,1,1,823,586,0.471068198,0.0,0.0
402319851-1808-nu,nu,100.0,100.0,0.047619048,0.0,0.380952381,0.380952381,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0
403950834-1808-nu,nu,100.0,100.0,0.0625,0.0,0.25,0.25,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0
416231296-1806-nu,nu,100.0,100.0,0.0625,0.0,0.3125,0.3125,0.0,28,1,124,1,7,822,585,0.76153409,1.0,1.0
416219830-1806-nu,nu,75.63857895,77.682,0.02173913,0.0,0.423913043,0.456521739,0.0,6,1,124,1,6,822,585,0.453146643,0.0,0.0
418767539-1806-nu,nu,60.47833333,60.47833333,0.037037037,0.333333333,0.333333333,0.333333333,0.141421356,21,1,124,1,14,822,585,0.0,0.0,0.0
418770614-1806-nu,nu,97.83712644,97.83712644,0.025641026,0.0,0.230769231,0.230769231,0.044577606,21,1,124,1,14,822,585,0.0,0.0,0.0
622597852-1806-nu,nu,100.0,100.0,0.083333333,0.0,0.333333333,0.333333333,0.0,0,0,124,0,0,822,585,0.0,1.0,1.0
414165326-1802-nu,nu,84.45,84.45,0.0625,0.0,0.4375,0.5,0.0,7,1,124,1,3,821,584,0.0,0.0,1.0
414166192-1802-nu,nu,100.0,100.0,0.1,0.0,0.4,0.4,0.0,0,0,124,0,0,821,584,0.253437684,1.0,1.0
416236218-1802-nu,nu,43.71608696,72.72,0.166666667,0.0,0.4,0.4,0.0,0,0,124,0,0,821,584,0.253437684,0.0,0.0
414165977-1802-nu,nu,86.26307692,86.26307692,0.035714286,0.0,0.535714286,0.607142857,0.0,0,0,124,0,0,821,584,0.253437684,0.0,0.0
416241343-1802-nu,nu,86.8518018,86.8518018,0.024390244,0.333333333,0.487804878,0.487804878,0.0,0,0,124,0,0,821,584,0.253437684,0.0,0.0
622615303-1800-nu,nu,100.0,100.0,0.041666667,0.0,0.375,0.416666667,0.0,0,0,124,0,0,820,583,0.0,0.0,0.0
626025395-1800-nu,nu,100.0,100.0,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0,124,0,0,820,583,0.0,0.0,0.0
397521452-1786-nu,nu,59.745,100.0,0.375,1.0,0.375,0.375,0.0,0,0,76,1,2,600,476,0.0,0.0,0.0
408324285-1774-nu,nu,63.84279412,63.84279412,0.05,0.0,0.35,0.4,0.0,0,0,124,1,1,810,576,0.552907336,0.0,0.0
373119263-1734-nu,nu,100.0,100.0,0.090909091,0.0,0.363636364,0.363636364,0.0,6,1,124,1,6,789,564,0.401477534,1.0,1.0
580391560-1734-nu,nu,24.37714286,100.0,0.724137931,1.0,0.344827586,0.344827586,0.0,0,0,124,0,0,789,564,0.0,0.0,0.0
365934913-1715-nu,nu,100.0,100.0,0.027777778,1.0,0.305555556,0.305555556,0.0,0,0,124,0,0,775,555,0.821985364,0.0,0.0
333278401-1677-nu,nu,75.6325,75.6325,0.017241379,0.0,0.5,0.517241379,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
358843728-1677-nu,nu,100.0,100.0,0.047619048,0.0,0.380952381,0.380952381,0.0,0,0,6,0,0,568,443,0.0,0.0,0.0
358846820-1677-nu,nu,82.93333333,82.93333333,0.019230769,0.0,0.461538462,0.461538462,0.0,0,0,6,0,0,568,443,0.0,1.0,0.0
352264074-1650-nu,nu,100.0,100.0,0.2,1.0,0.6,0.6,0.0,4,1,124,0,0,739,520,0.416004336,0.0,0.0
352264188-1633-nu,nu,84.92018293,84.92018293,0.022222222,0.0,0.533333333,0.577777778,0.0,31,1,124,1,10,733,514,1.0,-1.0,-1.0
364512050-1633-nu,nu,57.55785714,57.55785714,0.033333333,0.0,0.5,0.5,0.280890448,7,1,124,1,9,733,514,0.489614689,0.0,0.0
362128197-1633-nu,nu,89.89642857,89.89642857,0.058823529,0.0,0.411764706,0.411764706,0.196092633,28,1,124,1,6,733,514,1.0,1.0,1.0
363867640-1633-nu,nu,93.54350877,93.54350877,0.047619048,0.0,0.619047619,0.619047619,0.0,1,1,124,1,1,733,514,0.0,1.0,1.0
577648925-1633-nu,nu,81.855,81.855,0.038461538,0.0,0.5,0.5,0.0,0,0,0,0,0,554,430,0.0,0.0,0.0
578262521-1633-nu,nu,100.0,100.0,0.029411765,0.333333333,0.441176471,0.441176471,0.0,0,0,124,0,0,733,514,0.0,-1.0,-1.0
347116731-1622-nu,nu,80.35993711,79.75870748,0.467532468,0.333333333,0.441558442,0.441558442,0.0,0,0,76,1,3,552,428,0.482099789,0.0,0.0
314491758-1611-nu,nu,61.325,61.325,0.090909091,0.0,0.545454545,0.545454545,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0
552103368-1611-nu,nu,82.71821429,82.71821429,0.027027027,0.0,0.540540541,0.540540541,0.0,0,0,124,0,0,700,501,0.0,0.0,0.0
558858055-1611-nu,nu,74.27,74.27,0.026315789,0.0,0.368421053,0.368421053,0.0,0,0,124,0,0,700,501,0.0,0.0,1.0
532417307-1589-nu,nu,72.86831395,72.86831395,0.02173913,0.5,0.52173913,0.52173913,0.0,0,0,124,0,0,685,493,0.0,0.0,0.0
326638059-1589-nu,nu,72.16022727,72.16022727,0.027027027,0.0,0.432432432,0.432432432,0.0,0,0,0,0,0,538,417,0.0,0.0,0.0
528427447-1559-nu,nu,60.19176471,60.19176471,0.027027027,0.0,0.432432432,0.432432432,0.0,0,0,124,0,0,666,477,0.0,0.0,0.0
317375992-1551-nu,nu,94.565,94.565,0.052631579,1.0,0.368421053,0.368421053,0.0,0,0,124,0,0,657,473,0.579545525,0.0,0.0
316862369-1542-nu,nu,79.90314286,87.31562712,0.097222222,0.4,0.486111111,0.5,0.0,7,1,124,0,0,650,467,0.856837316,0.0,0.0
318249173-1542-nu,nu,60.63428571,60.63428571,0.038461538,1.0,0.269230769,0.269230769,0.0,9,1,124,0,0,650,467,0.361536434,0.0,0.0
522205084-1535-nu,nu,92.00264368,92.00264368,0.029411765,0.333333333,0.294117647,0.294117647,0.0,0,0,124,0,0,646,465,0.0,1.0,1.0
316832957-1535-nu,nu,100.0,100.0,0.2,1.0,0.6,0.6,0.0,0,0,124,0,0,646,465,0.0,0.0,0.0
316917131-1535-nu,nu,100.0,100.0,0.2,0.0,0.666666667,0.666666667,0.0,2,1,124,0,0,646,465,0.5,0.0,0.0
524360847-1535-nu,nu,100.0,100.0,0.125,0.333333333,0.333333333,0.333333333,0.0,0,0,124,0,0,646,465,0.0,0.0,1.0
524396649-1535-nu,nu,86.705,86.705,0.1,0.0,0.6,0.6,0.0,0,0,124,0,0,646,465,0.0,-1.0,-1.0
68089309-7295-nu,nu,100.0,100.0,0.1923076923076923,0.5,0.3461538461538461,0.3461538461538461,0.3124999999999999,0,0,94,1,5,73,20,0.4549484800017944,-1.0,-1.0
68057873-7287-nu,nu,63.306538461538494,63.306538461538494,0.0384615384615384,0.0,0.5,0.5,0.2581988897471611,0,0,209,0,0,223,56,0.0,0.0,0.0
67775805-7282-nu,nu,80.67772727272727,100.0,0.2692307692307692,0.0,0.5,0.5,0.2857142857142857,14,1,1591,1,36,1576,300,0.8974695565860575,0.0,0.0
67755524-7281-nu,nu,99.13250000000002,99.13250000000002,0.0357142857142857,0.0,0.5357142857142857,0.5357142857142857,0.0589255650988789,0,0,2387,1,1,1413,209,0.0,0.0,0.0
67759066-7281-nu,nu,66.56038461538463,100.0,0.75,0.0,0.25,0.25,0.035578403348241,0,0,3166,1,1,1480,290,0.5362959502413459,0.0,0.0
67712055-7279-nu,nu,100.0,100.0,0.125,1.0,0.375,0.375,0.3354101966249684,0,0,0,0,0,0,0,0.0,0.0,0.0
67713988-7279-nu,nu,77.81071428571428,77.81071428571428,0.0714285714285714,0.0,0.7857142857142857,0.7857142857142857,0.0668153104781061,0,0,13,1,2,6,1,0.0,0.0,0.0
67717397-7279-nu,nu,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,1.0
67719415-7279-nu,nu,100.0,100.0,0.0333333333333333,0.0,0.5,0.5,0.2138089935299394,0,0,237,1,2,221,29,0.0,-1.0,-1.0
67719620-7279-nu,nu,92.965,92.965,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.0944911182523068,4,1,237,1,3,221,29,0.0,0.0,0.0
67551641-7275-nu,nu,87.94500000000002,87.94500000000002,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.2721655269759087,61,1,3166,1,64,1478,289,0.7132563134989169,1.0,1.0
67551826-7275-nu,nu,52.86500000000001,52.86500000000001,0.1,0.0,0.5,0.5,0.1825741858350553,61,1,3166,1,64,1478,289,0.7132563134989169,0.0,-1.0
67551931-7275-nu,nu,95.68818181818185,95.68818181818185,0.0909090909090909,0.0,0.5454545454545454,0.5454545454545454,0.2508726030021272,66,1,3166,1,43,1478,289,0.6557920634651871,0.0,0.0
67552369-7275-nu,nu,100.0,100.0,0.0666666666666666,0.0,0.2666666666666666,0.2666666666666666,0.1543033499620919,2,1,169,1,13,171,45,0.0,1.0,-1.0
68099888-7275-nu,nu,66.7871428571429,66.7871428571429,0.1428571428571428,1.0,0.7142857142857143,0.7142857142857143,0.0,0,0,169,1,1,171,45,0.0,1.0,1.0
67538347-7272-nu,nu,100.0,100.0,0.125,1.0,0.625,0.625,0.2499999999999999,0,0,3166,1,6,1477,288,0.524034042718821,0.0,0.0
67539105-7272-nu,nu,76.89000000000003,76.89000000000003,0.1428571428571428,1.0,0.4285714285714285,0.4285714285714285,0.0,0,0,3166,1,6,1477,288,0.524034042718821,0.0,0.0
67375087-7266-nu,nu,77.19916666666668,77.19916666666668,0.0303030303030303,0.0,0.3636363636363636,0.3636363636363636,0.0,3,1,137,1,1,111,27,0.0,0.0,0.0
67215488-7259-nu,nu,70.14470588235295,100.0,0.9090909090909092,0.0,0.3636363636363636,0.3636363636363636,0.420084025208403,0,0,169,1,1,163,44,0.0,0.0,0.0
67216067-7259-nu,nu,75.50000000000003,100.0,0.7142857142857143,0.0,0.1428571428571428,0.1428571428571428,0.172132593164774,0,0,581,0,0,488,55,0.0,0.0,0.0
67057626-7253-nu,nu,47.21692307692311,47.21692307692311,0.037037037037037,0.5,0.5555555555555556,0.5555555555555556,0.2279211529192759,0,0,174,1,16,254,32,0.0,0.0,0.0
67023382-7251-nu,nu,100.0,100.0,0.0666666666666666,0.0,0.7333333333333333,0.7333333333333333,0.1749278571353298,0,0,70,1,2,42,10,0.0,0.0,0.0
66846012-7241-nu,nu,100.0,100.0,0.0526315789473684,0.0,0.631578947368421,0.631578947368421,0.0,6,1,1591,1,24,1554,296,0.0,0.0,-1.0
66847413-7241-nu,nu,86.24865591397851,86.24865591397851,0.0144927536231884,0.0,0.5072463768115942,0.5072463768115942,0.0976416832356179,3,1,3488,1,27,1811,308,0.0,0.0,-1.0
66848743-7241-nu,nu,69.31750000000001,69.31750000000001,0.0212765957446808,0.0,0.6170212765957447,0.6170212765957447,0.0912870929175276,6,1,1591,1,24,1554,296,0.0,-1.0,-1.0
66856186-7241-nu,nu,63.600714285714304,63.600714285714304,0.0080645161290322,0.0,0.4193548387096774,0.4193548387096774,0.0887356509416113,3,1,3488,1,27,1811,308,0.0,0.0,0.0
66867849-7241-nu,nu,88.905,88.905,0.04,1.0,0.56,0.56,0.2927700218845599,0,0,3166,1,21,1457,286,0.7299678128538737,0.0,0.0
66868117-7241-nu,nu,0.0,100.0,0.3,1.0,0.1,0.1,0.2750095491084633,0,0,3166,1,21,1457,286,0.7299678128538737,0.0,0.0
66830183-7240-nu,nu,95.84945652173916,100.0,0.3214285714285714,1.0,0.5,0.5,0.1482498633322202,0,0,695,1,25,367,58,0.4155813868856491,0.0,0.0
66830290-7240-nu,nu,76.2342105263158,76.2342105263158,0.0526315789473684,0.0,0.5789473684210527,0.631578947368421,0.2472256930290987,0,0,695,1,25,367,58,0.4155813868856491,0.0,0.0
66831414-7240-nu,nu,86.875,86.875,0.0333333333333333,1.0,0.7333333333333333,0.7333333333333333,0.228747855498907,0,0,695,1,25,367,58,0.4155813868856491,0.0,0.0
66641991-7229-nu,nu,100.0,100.0,0.25,1.0,0.5,0.5,0.2236067977499789,0,0,351,1,9,277,60,0.0,0.0,0.0
66642550-7229-nu,nu,100.0,100.0,0.0,1.0,0.4,0.4,0.0680413817439771,0,0,351,1,7,277,60,0.0,0.0,0.0
66800355-7226-nu,nu,92.0625,92.0625,0.0588235294117647,0.5,0.5294117647058824,0.5294117647058824,0.4948716593053935,3,1,3488,1,41,1807,306,0.8711804556060083,-1.0,0.0
66509364-7221-nu,nu,90.95857142857145,90.95857142857145,0.1428571428571428,0.0,0.7142857142857143,0.7142857142857143,0.0,0,0,60,1,1,72,19,0.0,0.0,0.0
66509896-7220-nu,nu,100.0,100.0,0.1,1.0,0.6,0.6,0.1272569525951555,0,0,60,1,11,71,18,0.0,0.0,-1.0
66511065-7220-nu,nu,76.83227272727274,76.83227272727274,0.0454545454545454,0.0,0.6363636363636364,0.6363636363636364,0.2335496832484568,0,0,111,1,1,1037,165,0.0,0.0,0.0
66511829-7220-nu,nu,99.23460526315787,99.23460526315787,0.0476190476190476,0.0,0.5238095238095238,0.5238095238095238,0.1904761904761904,0,0,60,1,11,71,18,0.0,1.0,1.0
66161493-7208-nu,nu,66.10000000000002,100.0,0.7142857142857143,1.0,0.3571428571428571,0.3571428571428571,0.588348405414552,0,0,86,1,1,116,18,0.0662266178532521,0.0,0.0
66160792-7200-nu,nu,100.0,100.0,0.2,1.0,0.6,0.6,0.1690308509457032,5,1,351,1,1,275,59,0.0,0.0,0.0
66265868-7200-nu,nu,100.0,100.0,0.1111111111111111,1.0,0.4444444444444444,0.5555555555555556,0.1285648693066449,0,0,304,0,0,157,37,0.0,0.0,0.0
66267554-7200-nu,nu,99.52771739130438,99.52771739130438,0.0416666666666666,1.0,0.4583333333333333,0.4583333333333333,0.4545454545454545,0,0,304,0,0,157,37,0.0,0.0,0.0
66271913-7200-nu,nu,89.6067307692308,89.6067307692308,0.0714285714285714,0.5,0.5714285714285714,0.6428571428571429,0.196116135138184,0,0,3488,1,6,1800,305,0.0,-1.0,-1.0
66272638-7200-nu,nu,87.30000000000003,87.30000000000003,0.0192307692307692,0.5,0.4230769230769231,0.4230769230769231,0.167789013803506,0,0,3488,1,6,1800,305,0.0,0.0,0.0
66319830-7200-nu,nu,100.0,100.0,0.0555555555555555,0.5,0.6111111111111112,0.6111111111111112,0.1819017187772497,0,0,304,0,0,157,37,0.0,0.0,0.0
66326984-7200-nu,nu,92.77076923076925,92.77076923076925,0.0227272727272727,0.0,0.2272727272727272,0.2272727272727272,0.0650944554904119,0,0,3166,1,2,1426,282,0.7397954428741078,0.0,0.0
66343633-7200-nu,nu,67.53000000000003,67.53000000000003,0.0666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0,3166,1,1,1426,282,0.3593716489412878,0.0,0.0
66366292-7200-nu,nu,69.78500000000001,69.78500000000001,0.0769230769230769,1.0,0.3076923076923077,0.3076923076923077,0.372677996249965,1,1,3166,1,4,1426,282,0.5491549383806152,-1.0,-1.0
66367988-7200-nu,nu,66.40400000000001,80.49869565217392,0.1515151515151515,0.0,0.4545454545454545,0.4545454545454545,0.0626224291085149,20,1,3166,1,27,1426,282,0.7708581373469787,1.0,1.0
66454836-7200-nu,nu,100.0,100.0,0.25,1.0,0.5,0.5,0.1825741858350553,0,0,3166,1,10,1426,282,0.6875692691346686,0.0,0.0
66654628-7197-nu,nu,56.25000000000003,76.50153846153849,0.1764705882352941,0.0,0.4117647058823529,0.4117647058823529,0.4999999999999999,1,1,187,1,3,509,97,0.0,0.0,0.0
65715858-7187-nu,nu,90.95857142857145,90.08833333333334,0.0833333333333333,0.5,0.1666666666666666,0.1666666666666666,0.0,2,1,1591,1,15,1511,290,0.0,0.0,0.0
65716351-7187-nu,nu,55.21529411764709,55.21529411764709,0.0526315789473684,0.0,0.2105263157894736,0.2105263157894736,0.0,2,1,1591,1,15,1511,290,0.0,-1.0,1.0
65595297-7184-nu,nu,3.3972727272727354,3.3972727272727354,0.0833333333333333,0.0,0.5833333333333334,0.5833333333333334,0.3698001308168194,0,0,187,1,1,504,96,0.0,0.0,0.0
65269489-7175-nu,nu,82.39000000000001,100.0,0.4,1.0,0.4,0.4,0.3429971702850176,0,0,137,1,7,100,20,0.7602549756504446,0.0,0.0
65121893-7169-nu,nu,69.76333333333335,77.94884615384619,0.081967213114754,0.5,0.4918032786885246,0.5409836065573771,0.2836380138986998,0,0,187,1,3,500,93,0.0,0.0,0.0
65108016-7164-nu,nu,95.84853448275862,95.84853448275862,0.0333333333333333,0.5,0.6333333333333333,0.6333333333333333,0.1430193883868388,0,0,187,1,2,494,90,0.0,0.0,-1.0
65105715-7163-nu,nu,73.20000000000002,73.20000000000002,0.0384615384615384,0.0,0.2692307692307692,0.2692307692307692,0.1819017187772497,0,0,187,1,4,492,89,0.0,-1.0,-1.0
65101175-7162-nu,nu,58.25392857142859,58.25392857142859,0.1111111111111111,0.5,0.4444444444444444,0.4444444444444444,0.0,0,0,187,1,3,490,88,0.0,-1.0,-1.0
65091654-7160-nu,nu,100.0,98.90571428571432,0.037037037037037,1.0,0.3888888888888889,0.3888888888888889,0.3758340350425746,0,0,231,1,1,122,17,0.4339512939146467,0.0,0.0
65082457-7159-nu,nu,100.0,100.0,0.0476190476190476,0.5,0.5714285714285714,0.5714285714285714,0.0,2,1,137,1,3,98,19,0.0,0.0,0.0
65082533-7159-nu,nu,100.0,100.0,0.1428571428571428,0.0,0.4285714285714285,0.4285714285714285,0.0,2,1,137,1,3,98,19,0.0,0.0,0.0
65082984-7159-nu,nu,77.8839285714286,77.8839285714286,0.0208333333333333,0.5,0.2708333333333333,0.2708333333333333,0.1898315991504998,0,0,70,0,0,39,9,0.0,0.0,0.0
65083053-7159-nu,nu,43.96307692307696,43.96307692307696,0.0714285714285714,0.0,0.4285714285714285,0.4285714285714285,0.0,0,0,137,1,1,98,19,0.0,0.0,0.0
64926708-7143-nu,nu,97.025,97.025,0.25,0.0,0.25,0.25,0.0,0,0,695,0,0,307,56,0.0,-1.0,-1.0
64775053-7140-nu,nu,71.78157894736843,71.78157894736843,0.0526315789473684,1.0,0.7894736842105263,0.7894736842105263,0.2480694691784169,0,0,231,1,2,119,15,0.6223550029858107,0.0,0.0
64659925-7134-nu,nu,80.30636363636367,80.30636363636367,0.0909090909090909,0.0,0.5454545454545454,0.5454545454545454,0.1581138830084189,0,0,137,1,2,90,17,0.0,0.0,0.0
64665254-7134-nu,nu,95.165,95.165,0.0909090909090909,0.0,0.3636363636363636,0.3636363636363636,0.4264014327112208,0,0,278,1,5,63,11,0.797956588679095,0.0,1.0
64742059-7134-nu,nu,100.0,100.0,0.1,0.0,0.4,0.4,0.0,0,0,209,1,8,206,52,0.7586142287718893,1.0,1.0
64612197-7117-nu,nu,89.51692307692309,86.70500000000001,0.2666666666666666,0.0,0.4,0.4666666666666667,0.3692744729379982,1,1,209,1,7,201,51,0.4020480950493114,0.0,0.0
64066842-7103-nu,nu,63.49666666666667,71.78157894736843,0.3823529411764705,0.0,0.5,0.5294117647058824,0.242535625036333,0,0,695,1,4,295,53,0.0,0.0,0.0
64101693-7103-nu,nu,100.0,100.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.2108185106778919,0,0,351,1,5,264,56,0.8058099247133457,0.0,0.0
63925297-7089-nu,nu,75.46678571428575,77.60941176470591,0.0512820512820512,0.5,0.4615384615384615,0.4615384615384615,0.1154700538379251,0,0,695,1,4,287,50,0.0,0.0,-1.0
63933380-7089-nu,nu,26.94500000000002,75.29655172413794,0.3469387755102041,0.0,0.3673469387755102,0.4285714285714285,0.5052467333920879,0,0,695,1,4,287,50,0.0,0.0,-1.0
63902007-7087-nu,nu,64.9245454545455,66.10000000000002,0.2307692307692307,0.0,0.4615384615384615,0.4615384615384615,0.1556997888323046,14,1,1591,1,61,1482,284,0.0,0.0,0.0
63902221-7087-nu,nu,86.44123188405798,86.44123188405798,0.0192307692307692,0.0,0.5576923076923077,0.5576923076923077,0.125,39,1,3488,1,42,1724,299,0.0,-1.0,-1.0
63783319-7076-nu,nu,56.32000000000002,67.28312500000003,0.12,0.0,0.5333333333333333,0.5333333333333333,0.3888201414050007,15,1,695,1,21,283,49,0.0,0.0,0.0
63606946-7069-nu,nu,62.79000000000002,77.90500000000002,0.5,0.0,0.25,0.25,0.1386750490563073,0,0,339,0,0,134,42,0.0,0.0,0.0
63607355-7069-nu,nu,74.27000000000001,75.99000000000002,0.0857142857142857,0.0,0.4571428571428571,0.4857142857142857,0.3481553119113957,0,0,339,0,0,134,42,0.0,0.0,-1.0
63347239-7062-nu,nu,72.07326923076926,72.07326923076926,0.0238095238095238,0.0,0.5476190476190477,0.5714285714285714,0.2258769757263128,5,1,441,1,21,132,28,0.8593432085621647,0.0,-1.0
63355248-7062-nu,nu,100.0,100.0,0.1428571428571428,0.0,0.5714285714285714,0.5714285714285714,0.1825741858350553,4,1,187,1,19,472,79,0.0,0.0,0.0
63355572-7062-nu,nu,50.05500000000001,53.74661016949155,0.0307692307692307,0.0,0.6307692307692307,0.6461538461538462,0.2871898429003063,5,1,441,1,21,132,28,0.8593432085621647,0.0,0.0
63355951-7062-nu,nu,80.49869565217392,88.83428571428574,0.12,0.0,0.52,0.52,0.1632993161855452,0,0,441,1,9,132,28,0.6962309301869197,0.0,1.0
63530540-7062-nu,nu,68.18730769230773,76.80319767441863,0.1785714285714285,0.0,0.4821428571428571,0.4821428571428571,0.4880531862558805,5,1,441,1,21,132,28,0.8593432085621647,0.0,0.0
63381747-7059-nu,nu,59.07000000000002,78.87285714285717,0.7948717948717948,0.0,0.1794871794871795,0.2051282051282051,0.1121544308184088,0,0,7098,0,0,436,45,0.0,0.0,0.0
63390647-7059-nu,nu,89.52500000000002,89.52500000000002,0.0303030303030303,0.0,0.303030303030303,0.303030303030303,0.1616904166908886,0,0,3166,0,0,1338,272,0.0,1.0,1.0
63552063-7059-nu,nu,66.42336956521743,75.32035714285716,0.1142857142857142,0.5,0.4,0.4285714285714285,0.1581138830084189,0,0,187,1,9,472,79,0.0,1.0,1.0
63379588-7053-nu,nu,89.24500000000003,85.07411764705884,0.2608695652173913,0.0,0.4782608695652174,0.6086956521739131,0.1035098339013531,4,1,3166,1,22,1338,272,0.0,-1.0,-1.0
63414461-7053-nu,nu,92.17119565217394,83.32000000000004,0.5806451612903226,0.0,0.3548387096774194,0.3870967741935484,0.4497190133975168,3,1,441,1,7,111,27,0.0,0.0,0.0
62935286-7038-nu,nu,0.0,78.87285714285717,0.3846153846153846,0.0,0.3076923076923077,0.3076923076923077,0.3127716210856122,0,0,2387,0,0,1393,201,0.6617516803143516,0.0,0.0
62113503-7023-nu,nu,72.99033018867925,81.63200000000002,0.1016949152542373,0.5,0.4915254237288136,0.5084745762711864,0.3575976876249205,0,0,785,1,28,1082,156,0.0,-1.0,-1.0
62113596-7023-nu,nu,90.1325,95.73000000000002,0.1052631578947368,0.0,0.5789473684210527,0.5789473684210527,0.1390096093713831,0,0,785,1,28,1082,156,0.0,-1.0,-1.0
62115698-7023-nu,nu,60.27083333333334,76.22008470353764,0.1180555555555555,0.0,0.4375,0.4444444444444444,0.1629008626039076,1,1,785,1,24,1082,156,0.0,0.0,-1.0
65083777-7004-nu,nu,71.6732985074627,76.91375572519087,0.0389610389610389,0.0,0.487012987012987,0.4935064935064935,0.1198552826187532,2,1,441,0,0,73,26,0.0,0.0,0.0
61807609-6997-nu,nu,60.73166666666671,60.73166666666671,0.0096153846153846,0.0,0.5673076923076923,0.5673076923076923,0.2829311422758963,0,0,44,0,0,74,19,0.0,0.0,0.0
